
Namespace(add=1e-08, aggKernel=11, base_lr=0.01, batch_size=2, class_name=1, deterministic=1, ema_decay=0.99, exp='SL/sameForm_Wssl', fold=None, gpu='4,5', max_iterations=30000, model='Vnet_3D_272_272_144_randomCrop', num_classes=2, overlap=0.5, patch_size=[272, 272, 144], root_path='/data/sohui/Prostate/data/trim/sl_data/centerCrop_350_350_200', seed=1337, sw_batch_size=8)
Loading dataset:   0%|                                                                                                                                                                                           | 0/24 [00:00<?, ?it/s]






Loading dataset: 100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 24/24 [00:44<00:00,  1.84s/it]
 40%|██████████████████████████████████████████████████████████████████████████████▍                                                                                                                     | 4/10 [01:16<01:53, 18.96s/it]
 50%|██████████████████████████████████████████████████████████████████████████████████████████████████                                                                                                  | 5/10 [01:34<01:33, 18.71s/it]
 60%|█████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▌                                                                              | 6/10 [01:54<01:16, 19.02s/it]
 70%|█████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▏                                                          | 7/10 [02:04<00:48, 16.12s/it]
 80%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▊                                       | 8/10 [02:24<00:34, 17.12s/it]
 90%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▍                   | 9/10 [02:42<00:17, 17.44s/it]
100%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:00<00:00, 17.74s/it]
100%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:00<00:00, 17.74s/it]
Validation end
 68%|██████████████▉       | 1020/1501 [21:12:25<14:54:18, 111.56s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:00<00:00, 18.09s/it]
 68%|██████████████▉       | 1020/1501 [21:12:25<14:54:18, 111.56s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:00<00:00, 18.09s/it]
iteration 20401 : supervised_loss : 0.009825
iteration 20402 : supervised_loss : 0.012409
iteration 20403 : supervised_loss : 0.012295
iteration 20404 : supervised_loss : 0.017686
iteration 20405 : supervised_loss : 0.010492
iteration 20406 : supervised_loss : 0.011594
iteration 20407 : supervised_loss : 0.013816
iteration 20408 : supervised_loss : 0.010643
iteration 20409 : supervised_loss : 0.010161
iteration 20410 : supervised_loss : 0.009797
iteration 20411 : supervised_loss : 0.012416
iteration 20412 : supervised_loss : 0.010469
iteration 20413 : supervised_loss : 0.008439
iteration 20414 : supervised_loss : 0.010260
iteration 20415 : supervised_loss : 0.010172
iteration 20416 : supervised_loss : 0.010789
iteration 20417 : supervised_loss : 0.008708
iteration 20418 : supervised_loss : 0.011335
iteration 20419 : supervised_loss : 0.009597
 68%|███████████████▋       | 1021/1501 [21:13:19<12:33:49, 94.23s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:00<00:00, 18.09s/it]
 68%|███████████████▋       | 1021/1501 [21:13:19<12:33:49, 94.23s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:00<00:00, 18.09s/it]
iteration 20421 : supervised_loss : 0.010455
iteration 20422 : supervised_loss : 0.010535
iteration 20423 : supervised_loss : 0.011045
iteration 20424 : supervised_loss : 0.009583
iteration 20425 : supervised_loss : 0.009142
iteration 20426 : supervised_loss : 0.011583
iteration 20427 : supervised_loss : 0.012437
iteration 20428 : supervised_loss : 0.010022
iteration 20429 : supervised_loss : 0.009717
iteration 20430 : supervised_loss : 0.009138
iteration 20431 : supervised_loss : 0.009482
iteration 20432 : supervised_loss : 0.009768
iteration 20433 : supervised_loss : 0.011390
iteration 20434 : supervised_loss : 0.010209
iteration 20435 : supervised_loss : 0.121589
iteration 20436 : supervised_loss : 0.120686
iteration 20437 : supervised_loss : 0.008583
iteration 20438 : supervised_loss : 0.010761
 68%|███████████████▋       | 1022/1501 [21:14:10<10:50:47, 81.52s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:00<00:00, 18.09s/it]
 68%|███████████████▋       | 1022/1501 [21:14:10<10:50:47, 81.52s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:00<00:00, 18.09s/it]
iteration 20440 : supervised_loss : 0.015404
iteration 20441 : supervised_loss : 0.011548
iteration 20442 : supervised_loss : 0.011383
iteration 20443 : supervised_loss : 0.010691
iteration 20444 : supervised_loss : 0.009495
iteration 20445 : supervised_loss : 0.010788
iteration 20446 : supervised_loss : 0.011984
iteration 20447 : supervised_loss : 0.011031
iteration 20448 : supervised_loss : 0.013316
iteration 20449 : supervised_loss : 0.010535
iteration 20450 : supervised_loss : 0.012794
iteration 20451 : supervised_loss : 0.013303
iteration 20452 : supervised_loss : 0.010858
iteration 20453 : supervised_loss : 0.009650
iteration 20454 : supervised_loss : 0.011435
iteration 20455 : supervised_loss : 0.046179
iteration 20456 : supervised_loss : 0.011905
iteration 20457 : supervised_loss : 0.009511
iteration 20458 : supervised_loss : 0.013391
iteration 20459 : supervised_loss : 0.010929
 68%|███████████████▋       | 1023/1501 [21:15:12<10:01:08, 75.46s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:00<00:00, 18.09s/it]
 68%|███████████████▋       | 1023/1501 [21:15:12<10:01:08, 75.46s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:00<00:00, 18.09s/it]
iteration 20461 : supervised_loss : 0.011265
iteration 20462 : supervised_loss : 0.011764
iteration 20463 : supervised_loss : 0.014748
iteration 20464 : supervised_loss : 0.010824
iteration 20465 : supervised_loss : 0.011468
iteration 20466 : supervised_loss : 0.014625
iteration 20467 : supervised_loss : 0.010928
iteration 20468 : supervised_loss : 0.010541
iteration 20469 : supervised_loss : 0.012461
iteration 20470 : supervised_loss : 0.011933
iteration 20471 : supervised_loss : 0.009146
iteration 20472 : supervised_loss : 0.011356
iteration 20473 : supervised_loss : 0.010166
iteration 20474 : supervised_loss : 0.009990
iteration 20475 : supervised_loss : 0.010366
iteration 20476 : supervised_loss : 0.010004
iteration 20477 : supervised_loss : 0.012267
iteration 20478 : supervised_loss : 0.010715
 68%|████████████████▎       | 1024/1501 [21:16:11<9:21:03, 70.57s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:00<00:00, 18.09s/it]
 68%|████████████████▎       | 1024/1501 [21:16:11<9:21:03, 70.57s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:00<00:00, 18.09s/it]
iteration 20480 : supervised_loss : 0.009323
iteration 20481 : supervised_loss : 0.009952
iteration 20482 : supervised_loss : 0.010596
iteration 20483 : supervised_loss : 0.016438
iteration 20484 : supervised_loss : 0.010771
iteration 20485 : supervised_loss : 0.008677
iteration 20486 : supervised_loss : 0.008979
iteration 20487 : supervised_loss : 0.008988
iteration 20488 : supervised_loss : 0.014646
iteration 20489 : supervised_loss : 0.012807
iteration 20490 : supervised_loss : 0.008723
iteration 20491 : supervised_loss : 0.010095
iteration 20492 : supervised_loss : 0.010751
iteration 20493 : supervised_loss : 0.012231
iteration 20494 : supervised_loss : 0.010539
iteration 20495 : supervised_loss : 0.012237
iteration 20496 : supervised_loss : 0.013609
iteration 20497 : supervised_loss : 0.010266
iteration 20498 : supervised_loss : 0.010670
 68%|████████████████▍       | 1025/1501 [21:17:11<8:54:14, 67.34s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:00<00:00, 18.09s/it]
 68%|████████████████▍       | 1025/1501 [21:17:11<8:54:14, 67.34s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:00<00:00, 18.09s/it]
iteration 20500 : supervised_loss : 0.012528
iteration 20501 : supervised_loss : 0.011848
iteration 20502 : supervised_loss : 0.010046
iteration 20503 : supervised_loss : 0.010985
iteration 20504 : supervised_loss : 0.009542
iteration 20505 : supervised_loss : 0.011373
iteration 20506 : supervised_loss : 0.013982
iteration 20507 : supervised_loss : 0.009792
iteration 20508 : supervised_loss : 0.018187
iteration 20509 : supervised_loss : 0.013700
iteration 20510 : supervised_loss : 0.009638
iteration 20511 : supervised_loss : 0.012280
iteration 20512 : supervised_loss : 0.012179
iteration 20513 : supervised_loss : 0.012195
iteration 20514 : supervised_loss : 0.009459
iteration 20515 : supervised_loss : 0.010498
iteration 20516 : supervised_loss : 0.011058
iteration 20517 : supervised_loss : 0.011120
iteration 20518 : supervised_loss : 0.012632
 68%|████████████████▍       | 1026/1501 [21:18:08<8:30:03, 64.43s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:00<00:00, 18.09s/it]
 68%|████████████████▍       | 1026/1501 [21:18:08<8:30:03, 64.43s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:00<00:00, 18.09s/it]
iteration 20520 : supervised_loss : 0.008934
iteration 20521 : supervised_loss : 0.012233
iteration 20522 : supervised_loss : 0.009398
iteration 20523 : supervised_loss : 0.013293
iteration 20524 : supervised_loss : 0.014306
iteration 20525 : supervised_loss : 0.008089
iteration 20526 : supervised_loss : 0.012236
iteration 20527 : supervised_loss : 0.011989
iteration 20528 : supervised_loss : 0.012968
iteration 20529 : supervised_loss : 0.015397
iteration 20530 : supervised_loss : 0.013038
iteration 20531 : supervised_loss : 0.009055
iteration 20532 : supervised_loss : 0.789653
iteration 20533 : supervised_loss : 0.010676
iteration 20534 : supervised_loss : 0.009444
iteration 20535 : supervised_loss : 0.009741
iteration 20536 : supervised_loss : 0.011320
iteration 20537 : supervised_loss : 0.010784
iteration 20538 : supervised_loss : 0.009965
 68%|████████████████▍       | 1027/1501 [21:19:07<8:14:39, 62.62s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:00<00:00, 18.09s/it]
 68%|████████████████▍       | 1027/1501 [21:19:07<8:14:39, 62.62s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:00<00:00, 18.09s/it]
iteration 20540 : supervised_loss : 0.010482
iteration 20541 : supervised_loss : 0.009047
iteration 20542 : supervised_loss : 0.010718
iteration 20543 : supervised_loss : 0.009936
iteration 20544 : supervised_loss : 0.010256
iteration 20545 : supervised_loss : 0.010998
iteration 20546 : supervised_loss : 0.016923
iteration 20547 : supervised_loss : 0.011560
iteration 20548 : supervised_loss : 0.010098
iteration 20549 : supervised_loss : 0.011947
iteration 20550 : supervised_loss : 0.014826
iteration 20551 : supervised_loss : 0.010353
iteration 20552 : supervised_loss : 0.011412
iteration 20553 : supervised_loss : 0.010251
iteration 20554 : supervised_loss : 0.009061
iteration 20555 : supervised_loss : 0.010344
iteration 20556 : supervised_loss : 0.010383
iteration 20557 : supervised_loss : 0.011644
iteration 20558 : supervised_loss : 0.008298
 68%|████████████████▍       | 1028/1501 [21:20:00<7:51:43, 59.84s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:00<00:00, 18.09s/it]
 68%|████████████████▍       | 1028/1501 [21:20:00<7:51:43, 59.84s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:00<00:00, 18.09s/it]
iteration 20560 : supervised_loss : 0.012278
iteration 20561 : supervised_loss : 0.011424
iteration 20562 : supervised_loss : 0.011409
iteration 20563 : supervised_loss : 0.010276
iteration 20564 : supervised_loss : 0.010662
iteration 20565 : supervised_loss : 0.009771
iteration 20566 : supervised_loss : 0.010971
iteration 20567 : supervised_loss : 0.012159
iteration 20568 : supervised_loss : 0.012901
iteration 20569 : supervised_loss : 0.010846
iteration 20570 : supervised_loss : 0.011140
iteration 20571 : supervised_loss : 0.011249
iteration 20572 : supervised_loss : 0.009733
iteration 20573 : supervised_loss : 0.014104
iteration 20574 : supervised_loss : 0.010119
iteration 20575 : supervised_loss : 0.009274
iteration 20576 : supervised_loss : 0.010926
iteration 20577 : supervised_loss : 0.011102
iteration 20578 : supervised_loss : 0.011128
 69%|████████████████▍       | 1029/1501 [21:20:59<7:47:33, 59.44s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:00<00:00, 18.09s/it]
 69%|████████████████▍       | 1029/1501 [21:20:59<7:47:33, 59.44s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:00<00:00, 18.09s/it]
iteration 20580 : supervised_loss : 0.008452
iteration 20581 : supervised_loss : 0.009620
iteration 20582 : supervised_loss : 0.011309
iteration 20583 : supervised_loss : 0.009012
iteration 20584 : supervised_loss : 0.009603
iteration 20585 : supervised_loss : 0.009449
iteration 20586 : supervised_loss : 0.012340
iteration 20587 : supervised_loss : 0.009984
iteration 20588 : supervised_loss : 0.010520
iteration 20589 : supervised_loss : 0.011295
iteration 20590 : supervised_loss : 0.013786
iteration 20591 : supervised_loss : 0.011116
iteration 20592 : supervised_loss : 0.010228
iteration 20593 : supervised_loss : 0.011004
iteration 20594 : supervised_loss : 0.014584
iteration 20595 : supervised_loss : 0.011438
iteration 20596 : supervised_loss : 0.012022
iteration 20597 : supervised_loss : 0.010595
iteration 20598 : supervised_loss : 0.009056
  0%|                                                                                                                                                                                                            | 0/10 [00:00<?, ?it/s]
  0%|                                                                                                                                                                                                            | 0/10 [00:00<?, ?it/s]
iteration 20600 : supervised_loss : 0.011208
 10%|███████████████████▌                                                                                                                                                                                | 1/10 [00:20<03:06, 20.77s/it]
 20%|███████████████████████████████████████▏                                                                                                                                                            | 2/10 [00:40<02:39, 19.89s/it]
 30%|██████████████████████████████████████████████████████████▊                                                                                                                                         | 3/10 [00:58<02:14, 19.27s/it]
 40%|██████████████████████████████████████████████████████████████████████████████▍                                                                                                                     | 4/10 [01:17<01:53, 18.97s/it]
 50%|██████████████████████████████████████████████████████████████████████████████████████████████████                                                                                                  | 5/10 [01:35<01:33, 18.73s/it]
 60%|█████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▌                                                                              | 6/10 [01:55<01:16, 19.04s/it]
 70%|█████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▏                                                          | 7/10 [02:05<00:48, 16.13s/it]
 80%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▊                                       | 8/10 [02:24<00:34, 17.11s/it]
 90%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▍                   | 9/10 [02:42<00:17, 17.46s/it]
100%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:01<00:00, 17.78s/it]
100%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:01<00:00, 17.78s/it]
Validation end
 69%|███████████████       | 1030/1501 [21:24:55<14:42:43, 112.45s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:01<00:00, 18.14s/it]
 69%|███████████████       | 1030/1501 [21:24:55<14:42:43, 112.45s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:01<00:00, 18.14s/it]
iteration 20601 : supervised_loss : 0.010584
iteration 20602 : supervised_loss : 0.010737
iteration 20603 : supervised_loss : 0.008459
iteration 20604 : supervised_loss : 0.013300
iteration 20605 : supervised_loss : 0.011362
iteration 20606 : supervised_loss : 0.011931
iteration 20607 : supervised_loss : 0.012285
iteration 20608 : supervised_loss : 0.010723
iteration 20609 : supervised_loss : 0.009175
iteration 20610 : supervised_loss : 0.011648
iteration 20611 : supervised_loss : 0.009984
iteration 20612 : supervised_loss : 0.010272
iteration 20613 : supervised_loss : 0.011751
iteration 20614 : supervised_loss : 0.011360
iteration 20615 : supervised_loss : 0.010588
iteration 20616 : supervised_loss : 0.013095
iteration 20617 : supervised_loss : 0.012950
iteration 20618 : supervised_loss : 0.010019
iteration 20619 : supervised_loss : 0.008909
 69%|███████████████▊       | 1031/1501 [21:25:49<12:23:22, 94.90s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:01<00:00, 18.14s/it]
 69%|███████████████▊       | 1031/1501 [21:25:49<12:23:22, 94.90s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:01<00:00, 18.14s/it]
iteration 20621 : supervised_loss : 0.009891
iteration 20622 : supervised_loss : 0.009991
iteration 20623 : supervised_loss : 0.011947
iteration 20624 : supervised_loss : 0.010405
iteration 20625 : supervised_loss : 0.009617
iteration 20626 : supervised_loss : 0.011473
iteration 20627 : supervised_loss : 0.010985
iteration 20628 : supervised_loss : 0.011073
iteration 20629 : supervised_loss : 0.010391
iteration 20630 : supervised_loss : 0.010281
iteration 20631 : supervised_loss : 0.011659
iteration 20632 : supervised_loss : 0.009584
iteration 20633 : supervised_loss : 0.012291
iteration 20634 : supervised_loss : 0.011457
iteration 20635 : supervised_loss : 0.012580
iteration 20636 : supervised_loss : 0.009745
iteration 20637 : supervised_loss : 0.012980
iteration 20638 : supervised_loss : 0.012164
 69%|███████████████▊       | 1032/1501 [21:26:49<10:59:51, 84.42s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:01<00:00, 18.14s/it]
 69%|███████████████▊       | 1032/1501 [21:26:49<10:59:51, 84.42s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:01<00:00, 18.14s/it]
iteration 20640 : supervised_loss : 0.009488
iteration 20641 : supervised_loss : 0.011345
iteration 20642 : supervised_loss : 0.011892
iteration 20643 : supervised_loss : 0.009883
iteration 20644 : supervised_loss : 0.010936
iteration 20645 : supervised_loss : 0.011060
iteration 20646 : supervised_loss : 0.010277
iteration 20647 : supervised_loss : 0.015582
iteration 20648 : supervised_loss : 0.009977
iteration 20649 : supervised_loss : 0.008910
iteration 20650 : supervised_loss : 0.011351
iteration 20651 : supervised_loss : 0.010031
iteration 20652 : supervised_loss : 0.014458
iteration 20653 : supervised_loss : 0.009249
iteration 20654 : supervised_loss : 0.010922
iteration 20655 : supervised_loss : 0.011016
iteration 20656 : supervised_loss : 0.011077
iteration 20657 : supervised_loss : 0.011342
iteration 20658 : supervised_loss : 0.010461
 69%|████████████████▌       | 1033/1501 [21:27:42<9:45:21, 75.05s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:01<00:00, 18.14s/it]
 69%|████████████████▌       | 1033/1501 [21:27:42<9:45:21, 75.05s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:01<00:00, 18.14s/it]
iteration 20660 : supervised_loss : 0.015175
iteration 20661 : supervised_loss : 0.012172
iteration 20662 : supervised_loss : 0.010184
iteration 20663 : supervised_loss : 0.014232
iteration 20664 : supervised_loss : 0.012370
iteration 20665 : supervised_loss : 0.013461
iteration 20666 : supervised_loss : 0.011465
iteration 20667 : supervised_loss : 0.009474
iteration 20668 : supervised_loss : 0.009797
iteration 20669 : supervised_loss : 0.011289
iteration 20670 : supervised_loss : 0.012623
iteration 20671 : supervised_loss : 0.009073
iteration 20672 : supervised_loss : 0.010850
iteration 20673 : supervised_loss : 0.009734
iteration 20674 : supervised_loss : 0.016597
iteration 20675 : supervised_loss : 0.010518
iteration 20676 : supervised_loss : 0.009725
iteration 20677 : supervised_loss : 0.010040
iteration 20678 : supervised_loss : 0.011104
iteration 20679 : supervised_loss : 0.010020
 69%|████████████████▌       | 1034/1501 [21:28:37<8:57:31, 69.06s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:01<00:00, 18.14s/it]
 69%|████████████████▌       | 1034/1501 [21:28:37<8:57:31, 69.06s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:01<00:00, 18.14s/it]
iteration 20681 : supervised_loss : 0.010457
iteration 20682 : supervised_loss : 0.008789
iteration 20683 : supervised_loss : 0.010015
iteration 20684 : supervised_loss : 0.009502
iteration 20685 : supervised_loss : 0.011077
iteration 20686 : supervised_loss : 0.010367
iteration 20687 : supervised_loss : 0.010594
iteration 20688 : supervised_loss : 0.014602
iteration 20689 : supervised_loss : 0.008916
iteration 20690 : supervised_loss : 0.013830
iteration 20691 : supervised_loss : 0.014267
iteration 20692 : supervised_loss : 0.010368
iteration 20693 : supervised_loss : 0.011544
iteration 20694 : supervised_loss : 0.010368
iteration 20695 : supervised_loss : 0.009280
iteration 20696 : supervised_loss : 0.014692
iteration 20697 : supervised_loss : 0.012387
iteration 20698 : supervised_loss : 0.059563
 69%|████████████████▌       | 1035/1501 [21:29:35<8:31:14, 65.83s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:01<00:00, 18.14s/it]
 69%|████████████████▌       | 1035/1501 [21:29:35<8:31:14, 65.83s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:01<00:00, 18.14s/it]
iteration 20700 : supervised_loss : 0.010013
iteration 20701 : supervised_loss : 0.011666
iteration 20702 : supervised_loss : 0.009134
iteration 20703 : supervised_loss : 0.009720
iteration 20704 : supervised_loss : 0.011849
iteration 20705 : supervised_loss : 0.013650
iteration 20706 : supervised_loss : 0.012010
iteration 20707 : supervised_loss : 0.011332
iteration 20708 : supervised_loss : 0.009981
iteration 20709 : supervised_loss : 0.010126
iteration 20710 : supervised_loss : 0.009384
iteration 20711 : supervised_loss : 0.011612
iteration 20712 : supervised_loss : 0.010860
iteration 20713 : supervised_loss : 0.010451
iteration 20714 : supervised_loss : 0.015223
iteration 20715 : supervised_loss : 0.097605
iteration 20716 : supervised_loss : 0.010078
iteration 20717 : supervised_loss : 0.011780
iteration 20718 : supervised_loss : 0.009866
iteration 20719 : supervised_loss : 0.014216
 69%|████████████████▌       | 1036/1501 [21:30:35<8:16:45, 64.10s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:01<00:00, 18.14s/it]
 69%|████████████████▌       | 1036/1501 [21:30:35<8:16:45, 64.10s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:01<00:00, 18.14s/it]
iteration 20721 : supervised_loss : 0.011055
iteration 20722 : supervised_loss : 0.009223
iteration 20723 : supervised_loss : 0.010156
iteration 20724 : supervised_loss : 0.008761
iteration 20725 : supervised_loss : 0.012655
iteration 20726 : supervised_loss : 0.011826
iteration 20727 : supervised_loss : 0.009564
iteration 20728 : supervised_loss : 0.012603
iteration 20729 : supervised_loss : 0.010851
iteration 20730 : supervised_loss : 0.010862
iteration 20731 : supervised_loss : 0.009430
iteration 20732 : supervised_loss : 0.015757
iteration 20733 : supervised_loss : 0.010074
iteration 20734 : supervised_loss : 0.014173
iteration 20735 : supervised_loss : 0.013738
iteration 20736 : supervised_loss : 0.011989
iteration 20737 : supervised_loss : 0.012217
iteration 20738 : supervised_loss : 0.009872
 69%|████████████████▌       | 1037/1501 [21:31:29<7:52:23, 61.09s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:01<00:00, 18.14s/it]
 69%|████████████████▌       | 1037/1501 [21:31:29<7:52:23, 61.09s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:01<00:00, 18.14s/it]
iteration 20740 : supervised_loss : 0.011045
iteration 20741 : supervised_loss : 0.010729
iteration 20742 : supervised_loss : 0.011754
iteration 20743 : supervised_loss : 0.013635
iteration 20744 : supervised_loss : 0.010915
iteration 20745 : supervised_loss : 0.011296
iteration 20746 : supervised_loss : 0.014215
iteration 20747 : supervised_loss : 0.011597
iteration 20748 : supervised_loss : 0.009396
iteration 20749 : supervised_loss : 0.012097
iteration 20750 : supervised_loss : 0.010649
iteration 20751 : supervised_loss : 0.009839
iteration 20752 : supervised_loss : 0.009780
iteration 20753 : supervised_loss : 0.015448
iteration 20754 : supervised_loss : 0.011860
iteration 20755 : supervised_loss : 0.013783
iteration 20756 : supervised_loss : 0.012545
iteration 20757 : supervised_loss : 0.010220
iteration 20758 : supervised_loss : 0.012926
 69%|████████████████▌       | 1038/1501 [21:32:27<7:43:03, 60.01s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:01<00:00, 18.14s/it]
 69%|████████████████▌       | 1038/1501 [21:32:27<7:43:03, 60.01s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:01<00:00, 18.14s/it]
