
Namespace(T=4, base_lr=0.01, batch_size=4, consistency=0.1, consistency_rampup=40.0, consistency_type='mse', deterministic=1, ema_decay=0.99, exp='MT_UA2avg_2task_SDM_dualD_SLsdmLow', gpu='2', labeled_bs=2, labeled_num=25, max_iterations=30000, model='vnet_3D_96_32', num_classes=2, patch_size=[96, 96, 96], root_path='/data/sohui/BraTS/data/BraTs2019', seed=1337, total_labeled_num=250)
total 250 samples
12 iterations per epoch
  0%|                                        | 0/2501 [00:00<?, ?it/s]
iteration 19550 : loss : 0.038833, loss_ce: 0.032733, loss_dice: 0.028174
iteration 19551 : loss : 0.033773, loss_ce: 0.017988, loss_dice: 0.013232
iteration 19552 : loss : 0.039810, loss_ce: 0.026926, loss_dice: 0.034169
iteration 19553 : loss : 0.049806, loss_ce: 0.037617, loss_dice: 0.056963
iteration 19554 : loss : 0.030099, loss_ce: 0.030817, loss_dice: 0.018761
iteration 19555 : loss : 0.038655, loss_ce: 0.039953, loss_dice: 0.022945
iteration 19556 : loss : 0.028632, loss_ce: 0.015176, loss_dice: 0.034497
iteration 19557 : loss : 0.029748, loss_ce: 0.015574, loss_dice: 0.026297
iteration 19558 : loss : 0.022958, loss_ce: 0.008094, loss_dice: 0.020909
iteration 19559 : loss : 0.022616, loss_ce: 0.014749, loss_dice: 0.021712

 65%|███████████████▋        | 1630/2501 [13:54:49<6:08:52, 25.41s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:29<00:00,  3.60s/it]
iteration 19561 : loss : 0.044906, loss_ce: 0.018970, loss_dice: 0.044482
iteration 19562 : loss : 0.038355, loss_ce: 0.032977, loss_dice: 0.029721
iteration 19563 : loss : 0.032417, loss_ce: 0.014815, loss_dice: 0.026908
iteration 19564 : loss : 0.016468, loss_ce: 0.008139, loss_dice: 0.011065
iteration 19565 : loss : 0.033781, loss_ce: 0.028986, loss_dice: 0.026383
iteration 19566 : loss : 0.030581, loss_ce: 0.025329, loss_dice: 0.025309
iteration 19567 : loss : 0.018957, loss_ce: 0.012702, loss_dice: 0.012333
iteration 19568 : loss : 0.027493, loss_ce: 0.011852, loss_dice: 0.032088
iteration 19569 : loss : 0.036887, loss_ce: 0.030972, loss_dice: 0.032616
iteration 19570 : loss : 0.053359, loss_ce: 0.006784, loss_dice: 0.089484
iteration 19571 : loss : 0.023136, loss_ce: 0.012999, loss_dice: 0.022424

 65%|███████████████▋        | 1631/2501 [13:55:14<6:07:14, 25.33s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:29<00:00,  3.60s/it]
iteration 19573 : loss : 0.021457, loss_ce: 0.007473, loss_dice: 0.027694
iteration 19574 : loss : 0.021377, loss_ce: 0.016834, loss_dice: 0.017084
iteration 19575 : loss : 0.056789, loss_ce: 0.007459, loss_dice: 0.072655
iteration 19576 : loss : 0.052803, loss_ce: 0.035597, loss_dice: 0.060309
iteration 19577 : loss : 0.024488, loss_ce: 0.009236, loss_dice: 0.026465
iteration 19578 : loss : 0.036079, loss_ce: 0.035642, loss_dice: 0.025513
iteration 19579 : loss : 0.052089, loss_ce: 0.039556, loss_dice: 0.016343
iteration 19580 : loss : 0.053547, loss_ce: 0.017285, loss_dice: 0.016229
iteration 19581 : loss : 0.023978, loss_ce: 0.011983, loss_dice: 0.027416
iteration 19582 : loss : 0.016855, loss_ce: 0.009368, loss_dice: 0.015307
iteration 19583 : loss : 0.025426, loss_ce: 0.011318, loss_dice: 0.023723

 65%|███████████████▋        | 1632/2501 [13:55:39<6:04:24, 25.16s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:29<00:00,  3.60s/it]
iteration 19585 : loss : 0.035845, loss_ce: 0.022242, loss_dice: 0.017040
iteration 19586 : loss : 0.036447, loss_ce: 0.024823, loss_dice: 0.029405
iteration 19587 : loss : 0.043555, loss_ce: 0.021484, loss_dice: 0.050665
iteration 19588 : loss : 0.022429, loss_ce: 0.007257, loss_dice: 0.024430
iteration 19589 : loss : 0.031357, loss_ce: 0.005773, loss_dice: 0.045128
iteration 19590 : loss : 0.026721, loss_ce: 0.011916, loss_dice: 0.024674
iteration 19591 : loss : 0.023684, loss_ce: 0.009265, loss_dice: 0.028795
iteration 19592 : loss : 0.015401, loss_ce: 0.012862, loss_dice: 0.013362
iteration 19593 : loss : 0.018860, loss_ce: 0.015535, loss_dice: 0.016643
iteration 19594 : loss : 0.024748, loss_ce: 0.019578, loss_dice: 0.019072
iteration 19595 : loss : 0.024043, loss_ce: 0.016706, loss_dice: 0.013837

 65%|███████████████▋        | 1633/2501 [13:56:04<6:03:29, 25.13s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:29<00:00,  3.60s/it]
iteration 19597 : loss : 0.026090, loss_ce: 0.025218, loss_dice: 0.018380
iteration 19598 : loss : 0.024965, loss_ce: 0.018740, loss_dice: 0.021707
iteration 19599 : loss : 0.052182, loss_ce: 0.008139, loss_dice: 0.034872
iteration 19600 : loss : 0.025918, loss_ce: 0.015260, loss_dice: 0.023626
Validation begin

























100%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:28<00:00,  3.56s/it]
Validation end
iteration 19600 : dice_score : 0.845254 hd95 : 7.968256 uncertainty : 0.017369
iteration 19601 : loss : 0.025740, loss_ce: 0.018168, loss_dice: 0.019086
iteration 19602 : loss : 0.025470, loss_ce: 0.015737, loss_dice: 0.016320
iteration 19603 : loss : 0.033335, loss_ce: 0.024335, loss_dice: 0.022144
iteration 19604 : loss : 0.026625, loss_ce: 0.018199, loss_dice: 0.020870
iteration 19605 : loss : 0.029532, loss_ce: 0.002931, loss_dice: 0.048513
iteration 19606 : loss : 0.018172, loss_ce: 0.010400, loss_dice: 0.021390

 65%|███████████████        | 1634/2501 [13:57:58<12:27:52, 51.76s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:28<00:00,  3.56s/it]
iteration 19608 : loss : 0.024111, loss_ce: 0.004127, loss_dice: 0.028129
iteration 19609 : loss : 0.025305, loss_ce: 0.020600, loss_dice: 0.017440
iteration 19610 : loss : 0.050159, loss_ce: 0.004618, loss_dice: 0.073623
iteration 19611 : loss : 0.037821, loss_ce: 0.035185, loss_dice: 0.019414
iteration 19612 : loss : 0.019104, loss_ce: 0.010685, loss_dice: 0.022382
iteration 19613 : loss : 0.031196, loss_ce: 0.027473, loss_dice: 0.016264
iteration 19614 : loss : 0.030513, loss_ce: 0.023991, loss_dice: 0.026416
iteration 19615 : loss : 0.038939, loss_ce: 0.041974, loss_dice: 0.022421
iteration 19616 : loss : 0.028330, loss_ce: 0.018114, loss_dice: 0.021390
iteration 19617 : loss : 0.023291, loss_ce: 0.017942, loss_dice: 0.022077
iteration 19618 : loss : 0.022074, loss_ce: 0.007723, loss_dice: 0.024536
iteration 19619 : loss : 0.027475, loss_ce: 0.016117, loss_dice: 0.025911

 65%|███████████████        | 1635/2501 [13:58:23<10:32:10, 43.80s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:28<00:00,  3.56s/it]
iteration 19621 : loss : 0.031020, loss_ce: 0.010995, loss_dice: 0.023638
iteration 19622 : loss : 0.023640, loss_ce: 0.024322, loss_dice: 0.015683
iteration 19623 : loss : 0.021592, loss_ce: 0.018251, loss_dice: 0.015059
iteration 19624 : loss : 0.059965, loss_ce: 0.034060, loss_dice: 0.075292
iteration 19625 : loss : 0.040320, loss_ce: 0.038287, loss_dice: 0.029269
iteration 19626 : loss : 0.020731, loss_ce: 0.004848, loss_dice: 0.029102
iteration 19627 : loss : 0.023971, loss_ce: 0.017220, loss_dice: 0.016376
iteration 19628 : loss : 0.027686, loss_ce: 0.025748, loss_dice: 0.018499
iteration 19629 : loss : 0.036771, loss_ce: 0.007352, loss_dice: 0.054217
iteration 19630 : loss : 0.066919, loss_ce: 0.035570, loss_dice: 0.086920
iteration 19631 : loss : 0.027939, loss_ce: 0.020344, loss_dice: 0.019165

 65%|███████████████▋        | 1636/2501 [13:58:49<9:11:40, 38.27s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:28<00:00,  3.56s/it]
iteration 19633 : loss : 0.027860, loss_ce: 0.009023, loss_dice: 0.039701
iteration 19634 : loss : 0.025257, loss_ce: 0.023226, loss_dice: 0.016093
iteration 19635 : loss : 0.030875, loss_ce: 0.013319, loss_dice: 0.029118
iteration 19636 : loss : 0.034195, loss_ce: 0.024833, loss_dice: 0.016988
iteration 19637 : loss : 0.041928, loss_ce: 0.011343, loss_dice: 0.046263
iteration 19638 : loss : 0.030187, loss_ce: 0.028015, loss_dice: 0.020478
iteration 19639 : loss : 0.026313, loss_ce: 0.014868, loss_dice: 0.017956
iteration 19640 : loss : 0.038309, loss_ce: 0.025157, loss_dice: 0.038366
iteration 19641 : loss : 0.022593, loss_ce: 0.012547, loss_dice: 0.022565
iteration 19642 : loss : 0.036201, loss_ce: 0.022376, loss_dice: 0.023547
iteration 19643 : loss : 0.020992, loss_ce: 0.013909, loss_dice: 0.019115

 65%|███████████████▋        | 1637/2501 [13:59:14<8:14:06, 34.31s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:28<00:00,  3.56s/it]
iteration 19645 : loss : 0.026539, loss_ce: 0.005240, loss_dice: 0.035105
iteration 19646 : loss : 0.040987, loss_ce: 0.016599, loss_dice: 0.058301
iteration 19647 : loss : 0.030385, loss_ce: 0.022564, loss_dice: 0.027594
iteration 19648 : loss : 0.017771, loss_ce: 0.006925, loss_dice: 0.022690
iteration 19649 : loss : 0.033045, loss_ce: 0.023948, loss_dice: 0.022857
iteration 19650 : loss : 0.105340, loss_ce: 0.064425, loss_dice: 0.137384
iteration 19651 : loss : 0.036025, loss_ce: 0.026814, loss_dice: 0.029169
iteration 19652 : loss : 0.016540, loss_ce: 0.010569, loss_dice: 0.012827
iteration 19653 : loss : 0.033941, loss_ce: 0.031927, loss_dice: 0.022612
iteration 19654 : loss : 0.023770, loss_ce: 0.019358, loss_dice: 0.020214
iteration 19655 : loss : 0.015654, loss_ce: 0.008662, loss_dice: 0.015045

 65%|███████████████▋        | 1638/2501 [13:59:39<7:33:25, 31.52s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:28<00:00,  3.56s/it]
iteration 19657 : loss : 0.087124, loss_ce: 0.007695, loss_dice: 0.065503
iteration 19658 : loss : 0.027987, loss_ce: 0.017867, loss_dice: 0.021931
iteration 19659 : loss : 0.024205, loss_ce: 0.018347, loss_dice: 0.016273
iteration 19660 : loss : 0.064530, loss_ce: 0.050588, loss_dice: 0.055538
iteration 19661 : loss : 0.040761, loss_ce: 0.036729, loss_dice: 0.020326
iteration 19662 : loss : 0.030477, loss_ce: 0.026087, loss_dice: 0.017037
iteration 19663 : loss : 0.018804, loss_ce: 0.013463, loss_dice: 0.012799
iteration 19664 : loss : 0.023531, loss_ce: 0.006463, loss_dice: 0.014783
iteration 19665 : loss : 0.032610, loss_ce: 0.020615, loss_dice: 0.023712
iteration 19666 : loss : 0.024792, loss_ce: 0.009180, loss_dice: 0.025407
iteration 19667 : loss : 0.040167, loss_ce: 0.015468, loss_dice: 0.021826

 66%|███████████████▋        | 1639/2501 [14:00:03<7:02:14, 29.39s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:28<00:00,  3.56s/it]
iteration 19669 : loss : 0.031121, loss_ce: 0.013780, loss_dice: 0.035447
iteration 19670 : loss : 0.022727, loss_ce: 0.019481, loss_dice: 0.015269
iteration 19671 : loss : 0.036215, loss_ce: 0.006971, loss_dice: 0.019592
iteration 19672 : loss : 0.061743, loss_ce: 0.031852, loss_dice: 0.064879
iteration 19673 : loss : 0.027854, loss_ce: 0.014160, loss_dice: 0.029310
iteration 19674 : loss : 0.019075, loss_ce: 0.011102, loss_dice: 0.019046
iteration 19675 : loss : 0.019601, loss_ce: 0.010825, loss_dice: 0.022568
iteration 19676 : loss : 0.028201, loss_ce: 0.023213, loss_dice: 0.014679
iteration 19677 : loss : 0.019235, loss_ce: 0.016189, loss_dice: 0.016673
iteration 19678 : loss : 0.030454, loss_ce: 0.018248, loss_dice: 0.027021
iteration 19679 : loss : 0.044965, loss_ce: 0.022685, loss_dice: 0.032992

 66%|███████████████▋        | 1640/2501 [14:00:28<6:40:57, 27.94s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:28<00:00,  3.56s/it]
iteration 19681 : loss : 0.022665, loss_ce: 0.013897, loss_dice: 0.022304
iteration 19682 : loss : 0.038015, loss_ce: 0.012554, loss_dice: 0.038864
iteration 19683 : loss : 0.021381, loss_ce: 0.013423, loss_dice: 0.014164
iteration 19684 : loss : 0.028004, loss_ce: 0.023215, loss_dice: 0.022349
iteration 19685 : loss : 0.070067, loss_ce: 0.014913, loss_dice: 0.033695
iteration 19686 : loss : 0.023950, loss_ce: 0.012698, loss_dice: 0.017439
iteration 19687 : loss : 0.031045, loss_ce: 0.025203, loss_dice: 0.016987
iteration 19688 : loss : 0.028397, loss_ce: 0.027450, loss_dice: 0.014492
iteration 19689 : loss : 0.022549, loss_ce: 0.013873, loss_dice: 0.014861
iteration 19690 : loss : 0.030855, loss_ce: 0.013643, loss_dice: 0.031442

 66%|███████████████▋        | 1641/2501 [14:00:53<6:26:31, 26.97s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:28<00:00,  3.56s/it]
iteration 19692 : loss : 0.031052, loss_ce: 0.022258, loss_dice: 0.026549
iteration 19693 : loss : 0.023415, loss_ce: 0.012686, loss_dice: 0.025827
iteration 19694 : loss : 0.042230, loss_ce: 0.013393, loss_dice: 0.013185
iteration 19695 : loss : 0.024952, loss_ce: 0.022716, loss_dice: 0.014693
iteration 19696 : loss : 0.033444, loss_ce: 0.004042, loss_dice: 0.051403
iteration 19697 : loss : 0.041827, loss_ce: 0.034892, loss_dice: 0.035999
iteration 19698 : loss : 0.023259, loss_ce: 0.010117, loss_dice: 0.017418
iteration 19699 : loss : 0.027650, loss_ce: 0.009459, loss_dice: 0.038783
iteration 19700 : loss : 0.033948, loss_ce: 0.035595, loss_dice: 0.016082
iteration 19701 : loss : 0.026793, loss_ce: 0.024788, loss_dice: 0.020865
iteration 19702 : loss : 0.058863, loss_ce: 0.002775, loss_dice: 0.013078
iteration 19703 : loss : 0.022083, loss_ce: 0.017507, loss_dice: 0.020086

 66%|███████████████▊        | 1642/2501 [14:01:17<6:16:47, 26.32s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:28<00:00,  3.56s/it]
iteration 19705 : loss : 0.036071, loss_ce: 0.037413, loss_dice: 0.022128
iteration 19706 : loss : 0.030784, loss_ce: 0.025319, loss_dice: 0.027415
iteration 19707 : loss : 0.032384, loss_ce: 0.017855, loss_dice: 0.014682
iteration 19708 : loss : 0.027967, loss_ce: 0.013548, loss_dice: 0.023268
iteration 19709 : loss : 0.018881, loss_ce: 0.009662, loss_dice: 0.021052
iteration 19710 : loss : 0.038201, loss_ce: 0.007279, loss_dice: 0.032539
iteration 19711 : loss : 0.027589, loss_ce: 0.017720, loss_dice: 0.014794
iteration 19712 : loss : 0.030903, loss_ce: 0.025976, loss_dice: 0.020090
iteration 19713 : loss : 0.032345, loss_ce: 0.015780, loss_dice: 0.031855
iteration 19714 : loss : 0.041704, loss_ce: 0.013895, loss_dice: 0.021164
iteration 19715 : loss : 0.025198, loss_ce: 0.012965, loss_dice: 0.029825

 66%|███████████████▊        | 1643/2501 [14:01:42<6:09:52, 25.87s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:28<00:00,  3.56s/it]
iteration 19717 : loss : 0.028433, loss_ce: 0.019656, loss_dice: 0.029783
iteration 19718 : loss : 0.023300, loss_ce: 0.006331, loss_dice: 0.024267
iteration 19719 : loss : 0.022482, loss_ce: 0.014508, loss_dice: 0.023703
iteration 19720 : loss : 0.033109, loss_ce: 0.029096, loss_dice: 0.020913
iteration 19721 : loss : 0.077263, loss_ce: 0.054770, loss_dice: 0.091759
iteration 19722 : loss : 0.022590, loss_ce: 0.020932, loss_dice: 0.015947
iteration 19723 : loss : 0.051834, loss_ce: 0.002545, loss_dice: 0.043947
iteration 19724 : loss : 0.036403, loss_ce: 0.025990, loss_dice: 0.015265
iteration 19725 : loss : 0.021375, loss_ce: 0.013506, loss_dice: 0.023671
iteration 19726 : loss : 0.037284, loss_ce: 0.012323, loss_dice: 0.022381
iteration 19727 : loss : 0.022382, loss_ce: 0.016403, loss_dice: 0.019987

 66%|███████████████▊        | 1644/2501 [14:02:07<6:05:06, 25.56s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:28<00:00,  3.56s/it]
iteration 19729 : loss : 0.024664, loss_ce: 0.014449, loss_dice: 0.028543
iteration 19730 : loss : 0.031341, loss_ce: 0.026225, loss_dice: 0.021874
iteration 19731 : loss : 0.017032, loss_ce: 0.010743, loss_dice: 0.013420
iteration 19732 : loss : 0.022998, loss_ce: 0.014404, loss_dice: 0.024182
iteration 19733 : loss : 0.024609, loss_ce: 0.014482, loss_dice: 0.020881
iteration 19734 : loss : 0.032076, loss_ce: 0.025291, loss_dice: 0.019659
iteration 19735 : loss : 0.027705, loss_ce: 0.014448, loss_dice: 0.025346
iteration 19736 : loss : 0.031091, loss_ce: 0.016669, loss_dice: 0.031814
iteration 19737 : loss : 0.033623, loss_ce: 0.035621, loss_dice: 0.016184
iteration 19738 : loss : 0.023913, loss_ce: 0.018204, loss_dice: 0.022991
iteration 19739 : loss : 0.037775, loss_ce: 0.008977, loss_dice: 0.052332

 66%|███████████████▊        | 1645/2501 [14:02:32<6:03:04, 25.45s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:28<00:00,  3.56s/it]
iteration 19741 : loss : 0.041783, loss_ce: 0.001851, loss_dice: 0.047892
iteration 19742 : loss : 0.027270, loss_ce: 0.021563, loss_dice: 0.024003
iteration 19743 : loss : 0.025517, loss_ce: 0.014863, loss_dice: 0.027924
iteration 19744 : loss : 0.025232, loss_ce: 0.017446, loss_dice: 0.012893
iteration 19745 : loss : 0.025478, loss_ce: 0.013740, loss_dice: 0.029944
iteration 19746 : loss : 0.027143, loss_ce: 0.019383, loss_dice: 0.020907
iteration 19747 : loss : 0.023592, loss_ce: 0.013684, loss_dice: 0.023217
iteration 19748 : loss : 0.041655, loss_ce: 0.039922, loss_dice: 0.027238
iteration 19749 : loss : 0.035650, loss_ce: 0.014505, loss_dice: 0.042913
iteration 19750 : loss : 0.028453, loss_ce: 0.016021, loss_dice: 0.020471
iteration 19751 : loss : 0.030360, loss_ce: 0.016390, loss_dice: 0.027159

 66%|███████████████▊        | 1646/2501 [14:02:57<5:59:50, 25.25s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:28<00:00,  3.56s/it]
iteration 19753 : loss : 0.037838, loss_ce: 0.036424, loss_dice: 0.018662
iteration 19754 : loss : 0.029258, loss_ce: 0.006000, loss_dice: 0.028637
iteration 19755 : loss : 0.036754, loss_ce: 0.033522, loss_dice: 0.021879
iteration 19756 : loss : 0.025458, loss_ce: 0.012575, loss_dice: 0.029404
iteration 19757 : loss : 0.055340, loss_ce: 0.018649, loss_dice: 0.039130
iteration 19758 : loss : 0.084743, loss_ce: 0.085334, loss_dice: 0.070034
iteration 19759 : loss : 0.025920, loss_ce: 0.016974, loss_dice: 0.026072
iteration 19760 : loss : 0.019258, loss_ce: 0.010601, loss_dice: 0.017151
iteration 19761 : loss : 0.026290, loss_ce: 0.015606, loss_dice: 0.024368
iteration 19762 : loss : 0.017876, loss_ce: 0.010993, loss_dice: 0.014919
iteration 19763 : loss : 0.030528, loss_ce: 0.016192, loss_dice: 0.019877

 66%|███████████████▊        | 1647/2501 [14:03:22<5:58:43, 25.20s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:28<00:00,  3.56s/it]
iteration 19765 : loss : 0.028612, loss_ce: 0.008795, loss_dice: 0.025172
iteration 19766 : loss : 0.024724, loss_ce: 0.003899, loss_dice: 0.026432
iteration 19767 : loss : 0.019494, loss_ce: 0.015075, loss_dice: 0.012924
iteration 19768 : loss : 0.038406, loss_ce: 0.030338, loss_dice: 0.018339
iteration 19769 : loss : 0.067716, loss_ce: 0.029101, loss_dice: 0.093480
iteration 19770 : loss : 0.031580, loss_ce: 0.028613, loss_dice: 0.021654
iteration 19771 : loss : 0.032235, loss_ce: 0.011450, loss_dice: 0.044370
iteration 19772 : loss : 0.024305, loss_ce: 0.018606, loss_dice: 0.023540
iteration 19773 : loss : 0.020370, loss_ce: 0.011849, loss_dice: 0.017270
iteration 19774 : loss : 0.017437, loss_ce: 0.004008, loss_dice: 0.015423
iteration 19775 : loss : 0.023402, loss_ce: 0.015583, loss_dice: 0.024013

 66%|███████████████▊        | 1648/2501 [14:03:47<5:57:18, 25.13s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:28<00:00,  3.56s/it]
iteration 19777 : loss : 0.030651, loss_ce: 0.013575, loss_dice: 0.031958
iteration 19778 : loss : 0.026642, loss_ce: 0.006526, loss_dice: 0.012894
iteration 19779 : loss : 0.078472, loss_ce: 0.013482, loss_dice: 0.016536
iteration 19780 : loss : 0.025054, loss_ce: 0.016279, loss_dice: 0.018348
iteration 19781 : loss : 0.030615, loss_ce: 0.023977, loss_dice: 0.024843
iteration 19782 : loss : 0.025618, loss_ce: 0.014300, loss_dice: 0.023912
iteration 19783 : loss : 0.031857, loss_ce: 0.016202, loss_dice: 0.033683
iteration 19784 : loss : 0.035196, loss_ce: 0.026709, loss_dice: 0.015643
iteration 19785 : loss : 0.034212, loss_ce: 0.010572, loss_dice: 0.041985
iteration 19786 : loss : 0.035675, loss_ce: 0.041473, loss_dice: 0.017799
iteration 19787 : loss : 0.035332, loss_ce: 0.017831, loss_dice: 0.036613

 66%|███████████████▊        | 1649/2501 [14:04:12<5:55:01, 25.00s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:28<00:00,  3.56s/it]
iteration 19789 : loss : 0.027111, loss_ce: 0.018528, loss_dice: 0.023629
iteration 19790 : loss : 0.026929, loss_ce: 0.010405, loss_dice: 0.031551
iteration 19791 : loss : 0.035273, loss_ce: 0.022512, loss_dice: 0.030866
iteration 19792 : loss : 0.019412, loss_ce: 0.009066, loss_dice: 0.015513
iteration 19793 : loss : 0.071484, loss_ce: 0.012502, loss_dice: 0.076987
iteration 19794 : loss : 0.017301, loss_ce: 0.011149, loss_dice: 0.012527
iteration 19795 : loss : 0.025778, loss_ce: 0.015799, loss_dice: 0.020161
iteration 19796 : loss : 0.034731, loss_ce: 0.031383, loss_dice: 0.023450
iteration 19797 : loss : 0.024764, loss_ce: 0.010115, loss_dice: 0.019965
iteration 19798 : loss : 0.033498, loss_ce: 0.023065, loss_dice: 0.023630
iteration 19799 : loss : 0.039837, loss_ce: 0.016900, loss_dice: 0.040169
  0%|                                                                                                                                                                                                            | 0/25 [00:00<?, ?it/s]
iteration 19800 : loss : 0.025400, loss_ce: 0.014699, loss_dice: 0.020950

























 66%|███████████████▏       | 1650/2501 [14:06:07<12:17:34, 52.00s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:29<00:00,  3.63s/it]
Validation end
iteration 19800 : dice_score : 0.845199 hd95 : 7.635545 uncertainty : 0.016256
iteration 19801 : loss : 0.030909, loss_ce: 0.016514, loss_dice: 0.016952
iteration 19802 : loss : 0.022439, loss_ce: 0.013457, loss_dice: 0.023546
iteration 19803 : loss : 0.019473, loss_ce: 0.008132, loss_dice: 0.019536
iteration 19804 : loss : 0.038783, loss_ce: 0.034128, loss_dice: 0.021639
iteration 19805 : loss : 0.032102, loss_ce: 0.009460, loss_dice: 0.040778
iteration 19806 : loss : 0.028543, loss_ce: 0.028354, loss_dice: 0.016792
iteration 19807 : loss : 0.030448, loss_ce: 0.017031, loss_dice: 0.022429
iteration 19808 : loss : 0.029129, loss_ce: 0.007732, loss_dice: 0.034427
iteration 19809 : loss : 0.038999, loss_ce: 0.033470, loss_dice: 0.023890
iteration 19810 : loss : 0.025682, loss_ce: 0.008606, loss_dice: 0.021503
iteration 19811 : loss : 0.026441, loss_ce: 0.014129, loss_dice: 0.030692

 66%|███████████████▏       | 1651/2501 [14:06:32<10:23:09, 43.99s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:29<00:00,  3.63s/it]
iteration 19813 : loss : 0.021549, loss_ce: 0.011841, loss_dice: 0.017692
iteration 19814 : loss : 0.078667, loss_ce: 0.032874, loss_dice: 0.116049
iteration 19815 : loss : 0.019549, loss_ce: 0.010388, loss_dice: 0.023665
iteration 19816 : loss : 0.016389, loss_ce: 0.007511, loss_dice: 0.016961
iteration 19817 : loss : 0.031498, loss_ce: 0.022661, loss_dice: 0.028070
iteration 19818 : loss : 0.024787, loss_ce: 0.022178, loss_dice: 0.015946
iteration 19819 : loss : 0.024618, loss_ce: 0.015398, loss_dice: 0.024818
iteration 19820 : loss : 0.044263, loss_ce: 0.030178, loss_dice: 0.045323
iteration 19821 : loss : 0.038811, loss_ce: 0.006186, loss_dice: 0.063153
iteration 19822 : loss : 0.033352, loss_ce: 0.029945, loss_dice: 0.020941

 66%|███████████████▊        | 1652/2501 [14:06:57<9:02:33, 38.34s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:29<00:00,  3.63s/it]
iteration 19824 : loss : 0.035335, loss_ce: 0.018430, loss_dice: 0.039510
iteration 19825 : loss : 0.015020, loss_ce: 0.005821, loss_dice: 0.009312
iteration 19826 : loss : 0.022691, loss_ce: 0.014832, loss_dice: 0.021392
iteration 19827 : loss : 0.040829, loss_ce: 0.039564, loss_dice: 0.016920
iteration 19828 : loss : 0.068697, loss_ce: 0.004192, loss_dice: 0.053387
iteration 19829 : loss : 0.027932, loss_ce: 0.012295, loss_dice: 0.027675
iteration 19830 : loss : 0.019365, loss_ce: 0.013235, loss_dice: 0.017049
iteration 19831 : loss : 0.024411, loss_ce: 0.019244, loss_dice: 0.017987
iteration 19832 : loss : 0.021909, loss_ce: 0.012251, loss_dice: 0.022630
iteration 19833 : loss : 0.032944, loss_ce: 0.022986, loss_dice: 0.033827
iteration 19834 : loss : 0.027515, loss_ce: 0.009798, loss_dice: 0.033664
iteration 19835 : loss : 0.018769, loss_ce: 0.010461, loss_dice: 0.017125

 66%|███████████████▊        | 1653/2501 [14:07:22<8:04:31, 34.28s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:29<00:00,  3.63s/it]
iteration 19837 : loss : 0.031883, loss_ce: 0.019097, loss_dice: 0.030984
iteration 19838 : loss : 0.028167, loss_ce: 0.021496, loss_dice: 0.020001
iteration 19839 : loss : 0.038756, loss_ce: 0.039738, loss_dice: 0.027249
iteration 19840 : loss : 0.024836, loss_ce: 0.005647, loss_dice: 0.033299
iteration 19841 : loss : 0.030956, loss_ce: 0.007301, loss_dice: 0.014617
iteration 19842 : loss : 0.015386, loss_ce: 0.003784, loss_dice: 0.017317
iteration 19843 : loss : 0.018742, loss_ce: 0.008241, loss_dice: 0.020834
