
Namespace(T=4, base_lr=0.01, batch_size=4, consistency=0.1, consistency_rampup=40.0, consistency_type='mse', deterministic=1, ema_decay=0.99, exp='GDT-MT', gpu='5', labeled_bs=2, labeled_num=50, max_iterations=30000, model='vnet_3D_96_32', num_classes=2, patch_size=[96, 96, 96], root_path='/data/sohui/BraTS/data/BraTs2019', seed=1337, total_labeled_num=250)
total 250 samples
25 iterations per epoch
  0%|                                        | 0/1201 [00:00<?, ?it/s]
iteration 11003 : loss : 0.038358, loss_ce: 0.028591, loss_dice: 0.022140
iteration 11004 : loss : 0.029549, loss_ce: 0.012025, loss_dice: 0.030475
iteration 11005 : loss : 0.056614, loss_ce: 0.042622, loss_dice: 0.052758
iteration 11006 : loss : 0.059966, loss_ce: 0.010115, loss_dice: 0.094769
iteration 11007 : loss : 0.029505, loss_ce: 0.021009, loss_dice: 0.024408
iteration 11008 : loss : 0.041811, loss_ce: 0.034482, loss_dice: 0.028137
iteration 11009 : loss : 0.037031, loss_ce: 0.028023, loss_dice: 0.026913
iteration 11010 : loss : 0.031384, loss_ce: 0.018050, loss_dice: 0.033493
iteration 11011 : loss : 0.076996, loss_ce: 0.032152, loss_dice: 0.020716
iteration 11012 : loss : 0.032750, loss_ce: 0.017206, loss_dice: 0.037682
iteration 11013 : loss : 0.077946, loss_ce: 0.041939, loss_dice: 0.099275
iteration 11014 : loss : 0.019713, loss_ce: 0.017038, loss_dice: 0.015281
iteration 11015 : loss : 0.041237, loss_ce: 0.032972, loss_dice: 0.035276
iteration 11016 : loss : 0.072526, loss_ce: 0.053103, loss_dice: 0.074082
iteration 11017 : loss : 0.023623, loss_ce: 0.014195, loss_dice: 0.024824
iteration 11018 : loss : 0.051195, loss_ce: 0.051141, loss_dice: 0.030837
iteration 11019 : loss : 0.044598, loss_ce: 0.033340, loss_dice: 0.047443
iteration 11020 : loss : 0.051563, loss_ce: 0.037979, loss_dice: 0.046568
iteration 11021 : loss : 0.030340, loss_ce: 0.009360, loss_dice: 0.023562
iteration 11022 : loss : 0.038579, loss_ce: 0.029042, loss_dice: 0.021607
iteration 11023 : loss : 0.027472, loss_ce: 0.019107, loss_dice: 0.026947

 37%|█████████▏               | 441/1201 [7:47:16<15:33:52, 73.73s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:31<00:00,  3.69s/it]
iteration 11025 : loss : 0.052766, loss_ce: 0.054584, loss_dice: 0.041035
iteration 11026 : loss : 0.028929, loss_ce: 0.024695, loss_dice: 0.020266
iteration 11027 : loss : 0.036087, loss_ce: 0.024823, loss_dice: 0.028167
iteration 11028 : loss : 0.036036, loss_ce: 0.024676, loss_dice: 0.039585
iteration 11029 : loss : 0.043294, loss_ce: 0.046030, loss_dice: 0.030275
iteration 11030 : loss : 0.037644, loss_ce: 0.012046, loss_dice: 0.046983
iteration 11031 : loss : 0.049134, loss_ce: 0.038471, loss_dice: 0.052186
iteration 11032 : loss : 0.027724, loss_ce: 0.013635, loss_dice: 0.025874
iteration 11033 : loss : 0.047454, loss_ce: 0.031833, loss_dice: 0.045869
iteration 11034 : loss : 0.043581, loss_ce: 0.017415, loss_dice: 0.047587
iteration 11035 : loss : 0.025219, loss_ce: 0.016202, loss_dice: 0.025336
iteration 11036 : loss : 0.041064, loss_ce: 0.029635, loss_dice: 0.026523
iteration 11037 : loss : 0.031402, loss_ce: 0.010821, loss_dice: 0.043139
iteration 11038 : loss : 0.031682, loss_ce: 0.029194, loss_dice: 0.025749
iteration 11039 : loss : 0.062732, loss_ce: 0.039678, loss_dice: 0.066996
iteration 11040 : loss : 0.042834, loss_ce: 0.036416, loss_dice: 0.034356
iteration 11041 : loss : 0.024238, loss_ce: 0.013747, loss_dice: 0.022791
iteration 11042 : loss : 0.075096, loss_ce: 0.054070, loss_dice: 0.062395
iteration 11043 : loss : 0.033076, loss_ce: 0.006728, loss_dice: 0.042620
iteration 11044 : loss : 0.049636, loss_ce: 0.013818, loss_dice: 0.068840
iteration 11045 : loss : 0.032043, loss_ce: 0.015772, loss_dice: 0.027947
iteration 11046 : loss : 0.046619, loss_ce: 0.028990, loss_dice: 0.024533
iteration 11047 : loss : 0.027355, loss_ce: 0.016449, loss_dice: 0.026093
iteration 11048 : loss : 0.103506, loss_ce: 0.011138, loss_dice: 0.108827

 37%|█████████▏               | 442/1201 [7:48:08<14:12:47, 67.41s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:31<00:00,  3.69s/it]
iteration 11050 : loss : 0.043022, loss_ce: 0.010162, loss_dice: 0.042777
iteration 11051 : loss : 0.042307, loss_ce: 0.039504, loss_dice: 0.033544
iteration 11052 : loss : 0.039557, loss_ce: 0.019504, loss_dice: 0.037844
iteration 11053 : loss : 0.030681, loss_ce: 0.023567, loss_dice: 0.027615
iteration 11054 : loss : 0.029278, loss_ce: 0.020808, loss_dice: 0.021098
iteration 11055 : loss : 0.026060, loss_ce: 0.016623, loss_dice: 0.015238
iteration 11056 : loss : 0.045033, loss_ce: 0.028011, loss_dice: 0.045543
iteration 11057 : loss : 0.026881, loss_ce: 0.017306, loss_dice: 0.019269
iteration 11058 : loss : 0.029050, loss_ce: 0.017410, loss_dice: 0.034341
iteration 11059 : loss : 0.031932, loss_ce: 0.027953, loss_dice: 0.021896
iteration 11060 : loss : 0.057168, loss_ce: 0.043311, loss_dice: 0.044605
iteration 11061 : loss : 0.034033, loss_ce: 0.026306, loss_dice: 0.028769
iteration 11062 : loss : 0.046723, loss_ce: 0.018766, loss_dice: 0.036403
iteration 11063 : loss : 0.047799, loss_ce: 0.016359, loss_dice: 0.056950
iteration 11064 : loss : 0.033061, loss_ce: 0.009747, loss_dice: 0.045799
iteration 11065 : loss : 0.041017, loss_ce: 0.028813, loss_dice: 0.038907
iteration 11066 : loss : 0.028025, loss_ce: 0.020017, loss_dice: 0.020150
iteration 11067 : loss : 0.029744, loss_ce: 0.017743, loss_dice: 0.019659
iteration 11068 : loss : 0.065739, loss_ce: 0.041025, loss_dice: 0.077516
iteration 11069 : loss : 0.068924, loss_ce: 0.069190, loss_dice: 0.042862
iteration 11070 : loss : 0.023216, loss_ce: 0.013998, loss_dice: 0.021744
iteration 11071 : loss : 0.025618, loss_ce: 0.014085, loss_dice: 0.030653
iteration 11072 : loss : 0.034745, loss_ce: 0.018523, loss_dice: 0.040369
iteration 11073 : loss : 0.066718, loss_ce: 0.068459, loss_dice: 0.038473
iteration 11074 : loss : 0.057059, loss_ce: 0.065082, loss_dice: 0.032720

 37%|█████████▏               | 443/1201 [7:49:01<13:15:35, 62.98s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:31<00:00,  3.69s/it]
iteration 11076 : loss : 0.035571, loss_ce: 0.013238, loss_dice: 0.046153
iteration 11077 : loss : 0.036912, loss_ce: 0.025924, loss_dice: 0.035674
iteration 11078 : loss : 0.034878, loss_ce: 0.014889, loss_dice: 0.046845
iteration 11079 : loss : 0.046187, loss_ce: 0.013379, loss_dice: 0.067373
iteration 11080 : loss : 0.051120, loss_ce: 0.030371, loss_dice: 0.053257
iteration 11081 : loss : 0.035857, loss_ce: 0.022800, loss_dice: 0.027326
iteration 11082 : loss : 0.036190, loss_ce: 0.017763, loss_dice: 0.029193
iteration 11083 : loss : 0.023045, loss_ce: 0.012554, loss_dice: 0.020565
iteration 11084 : loss : 0.034965, loss_ce: 0.028717, loss_dice: 0.016917
iteration 11085 : loss : 0.043465, loss_ce: 0.035402, loss_dice: 0.039261
iteration 11086 : loss : 0.038512, loss_ce: 0.009235, loss_dice: 0.027247
iteration 11087 : loss : 0.044970, loss_ce: 0.043673, loss_dice: 0.028513
iteration 11088 : loss : 0.028676, loss_ce: 0.015813, loss_dice: 0.026503
iteration 11089 : loss : 0.027816, loss_ce: 0.021323, loss_dice: 0.023109
iteration 11090 : loss : 0.025905, loss_ce: 0.020170, loss_dice: 0.022007
iteration 11091 : loss : 0.034770, loss_ce: 0.035626, loss_dice: 0.023585
iteration 11092 : loss : 0.036487, loss_ce: 0.035980, loss_dice: 0.028253
iteration 11093 : loss : 0.030769, loss_ce: 0.019743, loss_dice: 0.035752
iteration 11094 : loss : 0.041623, loss_ce: 0.016677, loss_dice: 0.056054
iteration 11095 : loss : 0.027230, loss_ce: 0.014878, loss_dice: 0.021624
iteration 11096 : loss : 0.081635, loss_ce: 0.102047, loss_dice: 0.045291
iteration 11097 : loss : 0.054029, loss_ce: 0.057839, loss_dice: 0.035160
iteration 11098 : loss : 0.021673, loss_ce: 0.016435, loss_dice: 0.014612
iteration 11099 : loss : 0.030497, loss_ce: 0.015258, loss_dice: 0.015229

 37%|█████████▏               | 444/1201 [7:49:53<12:34:43, 59.82s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:31<00:00,  3.69s/it]
iteration 11101 : loss : 0.021891, loss_ce: 0.010984, loss_dice: 0.019016
iteration 11102 : loss : 0.065341, loss_ce: 0.044528, loss_dice: 0.059139
iteration 11103 : loss : 0.026192, loss_ce: 0.012795, loss_dice: 0.027948
iteration 11104 : loss : 0.041149, loss_ce: 0.035240, loss_dice: 0.033299
iteration 11105 : loss : 0.032493, loss_ce: 0.014924, loss_dice: 0.032220
iteration 11106 : loss : 0.044186, loss_ce: 0.045910, loss_dice: 0.020872
iteration 11107 : loss : 0.033324, loss_ce: 0.028450, loss_dice: 0.025191
iteration 11108 : loss : 0.042131, loss_ce: 0.032342, loss_dice: 0.041087
iteration 11109 : loss : 0.028819, loss_ce: 0.019787, loss_dice: 0.025197
iteration 11110 : loss : 0.020478, loss_ce: 0.014802, loss_dice: 0.019832
iteration 11111 : loss : 0.050771, loss_ce: 0.044833, loss_dice: 0.047999
iteration 11112 : loss : 0.024549, loss_ce: 0.021550, loss_dice: 0.020152
iteration 11113 : loss : 0.026781, loss_ce: 0.023492, loss_dice: 0.019134
iteration 11114 : loss : 0.042029, loss_ce: 0.014062, loss_dice: 0.058783
iteration 11115 : loss : 0.034491, loss_ce: 0.017575, loss_dice: 0.038305
iteration 11116 : loss : 0.040971, loss_ce: 0.028028, loss_dice: 0.028886
iteration 11117 : loss : 0.028943, loss_ce: 0.016797, loss_dice: 0.027940
iteration 11118 : loss : 0.034588, loss_ce: 0.019848, loss_dice: 0.042735
iteration 11119 : loss : 0.034712, loss_ce: 0.016882, loss_dice: 0.037180
iteration 11120 : loss : 0.035084, loss_ce: 0.020522, loss_dice: 0.035014
iteration 11121 : loss : 0.050534, loss_ce: 0.046254, loss_dice: 0.033911
iteration 11122 : loss : 0.042522, loss_ce: 0.043498, loss_dice: 0.030926
iteration 11123 : loss : 0.096721, loss_ce: 0.010651, loss_dice: 0.153356

 37%|█████████▎               | 445/1201 [7:50:46<12:07:15, 57.72s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:31<00:00,  3.69s/it]
iteration 11125 : loss : 0.028314, loss_ce: 0.022700, loss_dice: 0.023006
iteration 11126 : loss : 0.019199, loss_ce: 0.013581, loss_dice: 0.014615
iteration 11127 : loss : 0.062467, loss_ce: 0.060025, loss_dice: 0.034866
iteration 11128 : loss : 0.046414, loss_ce: 0.034286, loss_dice: 0.039367
iteration 11129 : loss : 0.045387, loss_ce: 0.029022, loss_dice: 0.052522
iteration 11130 : loss : 0.088397, loss_ce: 0.030568, loss_dice: 0.119556
iteration 11131 : loss : 0.023316, loss_ce: 0.012354, loss_dice: 0.022112
iteration 11132 : loss : 0.029268, loss_ce: 0.012206, loss_dice: 0.037994
iteration 11133 : loss : 0.052456, loss_ce: 0.054853, loss_dice: 0.030866
iteration 11134 : loss : 0.028199, loss_ce: 0.016474, loss_dice: 0.026132
iteration 11135 : loss : 0.038464, loss_ce: 0.022422, loss_dice: 0.047332
iteration 11136 : loss : 0.033124, loss_ce: 0.012219, loss_dice: 0.040021
iteration 11137 : loss : 0.034850, loss_ce: 0.026839, loss_dice: 0.031039
iteration 11138 : loss : 0.038085, loss_ce: 0.039086, loss_dice: 0.028671
iteration 11139 : loss : 0.079672, loss_ce: 0.061956, loss_dice: 0.086601
iteration 11140 : loss : 0.030550, loss_ce: 0.018965, loss_dice: 0.024180
iteration 11141 : loss : 0.040181, loss_ce: 0.035965, loss_dice: 0.033808
iteration 11142 : loss : 0.041466, loss_ce: 0.021755, loss_dice: 0.046842
iteration 11143 : loss : 0.061797, loss_ce: 0.066023, loss_dice: 0.045305
iteration 11144 : loss : 0.040779, loss_ce: 0.038218, loss_dice: 0.029219
iteration 11145 : loss : 0.031168, loss_ce: 0.012491, loss_dice: 0.033062
iteration 11146 : loss : 0.029762, loss_ce: 0.015694, loss_dice: 0.027148
iteration 11147 : loss : 0.043795, loss_ce: 0.010179, loss_dice: 0.052507
iteration 11148 : loss : 0.054396, loss_ce: 0.048480, loss_dice: 0.029614

 37%|█████████▎               | 446/1201 [7:51:38<11:44:56, 56.02s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:31<00:00,  3.69s/it]
iteration 11150 : loss : 0.041870, loss_ce: 0.027507, loss_dice: 0.043733
iteration 11151 : loss : 0.058606, loss_ce: 0.027800, loss_dice: 0.081348
iteration 11152 : loss : 0.045286, loss_ce: 0.046451, loss_dice: 0.028766
iteration 11153 : loss : 0.043684, loss_ce: 0.028699, loss_dice: 0.026174
iteration 11154 : loss : 0.031513, loss_ce: 0.019309, loss_dice: 0.032795
iteration 11155 : loss : 0.026050, loss_ce: 0.012408, loss_dice: 0.019730
iteration 11156 : loss : 0.042062, loss_ce: 0.040949, loss_dice: 0.029914
iteration 11157 : loss : 0.058389, loss_ce: 0.029977, loss_dice: 0.079097
iteration 11158 : loss : 0.045577, loss_ce: 0.026243, loss_dice: 0.045587
iteration 11159 : loss : 0.032535, loss_ce: 0.018465, loss_dice: 0.036338
iteration 11160 : loss : 0.027590, loss_ce: 0.020342, loss_dice: 0.021285
iteration 11161 : loss : 0.048222, loss_ce: 0.017994, loss_dice: 0.044279
iteration 11162 : loss : 0.049193, loss_ce: 0.041879, loss_dice: 0.035426
iteration 11163 : loss : 0.041753, loss_ce: 0.036496, loss_dice: 0.024872
iteration 11164 : loss : 0.044294, loss_ce: 0.036427, loss_dice: 0.020506
iteration 11165 : loss : 0.031325, loss_ce: 0.024743, loss_dice: 0.020840
iteration 11166 : loss : 0.023455, loss_ce: 0.012599, loss_dice: 0.021991
iteration 11167 : loss : 0.030175, loss_ce: 0.022123, loss_dice: 0.024026
iteration 11168 : loss : 0.027946, loss_ce: 0.021481, loss_dice: 0.020691
iteration 11169 : loss : 0.038873, loss_ce: 0.032342, loss_dice: 0.026698
iteration 11170 : loss : 0.030509, loss_ce: 0.022467, loss_dice: 0.020881
iteration 11171 : loss : 0.047281, loss_ce: 0.006294, loss_dice: 0.063221
iteration 11172 : loss : 0.035181, loss_ce: 0.022574, loss_dice: 0.031305
iteration 11173 : loss : 0.034908, loss_ce: 0.027500, loss_dice: 0.030090
iteration 11174 : loss : 0.027215, loss_ce: 0.012145, loss_dice: 0.028986

 37%|█████████▎               | 447/1201 [7:52:31<11:32:22, 55.10s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:31<00:00,  3.69s/it]
iteration 11176 : loss : 0.048404, loss_ce: 0.022371, loss_dice: 0.060930
iteration 11177 : loss : 0.068003, loss_ce: 0.045720, loss_dice: 0.048170
iteration 11178 : loss : 0.038157, loss_ce: 0.027056, loss_dice: 0.039640
iteration 11179 : loss : 0.042990, loss_ce: 0.010854, loss_dice: 0.050214
iteration 11180 : loss : 0.027677, loss_ce: 0.014643, loss_dice: 0.028311
iteration 11181 : loss : 0.043702, loss_ce: 0.040394, loss_dice: 0.032979
iteration 11182 : loss : 0.050116, loss_ce: 0.041601, loss_dice: 0.048316
iteration 11183 : loss : 0.030517, loss_ce: 0.021112, loss_dice: 0.029710
iteration 11184 : loss : 0.083973, loss_ce: 0.082066, loss_dice: 0.050523
iteration 11185 : loss : 0.036683, loss_ce: 0.005103, loss_dice: 0.059500
iteration 11186 : loss : 0.060317, loss_ce: 0.053834, loss_dice: 0.023216
iteration 11187 : loss : 0.036764, loss_ce: 0.015691, loss_dice: 0.038870
iteration 11188 : loss : 0.047450, loss_ce: 0.037321, loss_dice: 0.033230
iteration 11189 : loss : 0.117399, loss_ce: 0.030161, loss_dice: 0.181775
iteration 11190 : loss : 0.034601, loss_ce: 0.022705, loss_dice: 0.040373
iteration 11191 : loss : 0.053074, loss_ce: 0.026200, loss_dice: 0.063115
iteration 11192 : loss : 0.036339, loss_ce: 0.030009, loss_dice: 0.034173
iteration 11193 : loss : 0.033436, loss_ce: 0.014249, loss_dice: 0.038565
iteration 11194 : loss : 0.035611, loss_ce: 0.031864, loss_dice: 0.027748
iteration 11195 : loss : 0.032590, loss_ce: 0.024847, loss_dice: 0.021028
iteration 11196 : loss : 0.049741, loss_ce: 0.006847, loss_dice: 0.037003
iteration 11197 : loss : 0.043242, loss_ce: 0.035410, loss_dice: 0.034219
iteration 11198 : loss : 0.027979, loss_ce: 0.022652, loss_dice: 0.021854
iteration 11199 : loss : 0.035115, loss_ce: 0.019051, loss_dice: 0.027588
  0%|                                                                                                                                                                                                                                                                                    | 0/25 [00:00<?, ?it/s]
iteration 11200 : loss : 0.114504, loss_ce: 0.134790, loss_dice: 0.074450

























 37%|█████████▎               | 448/1201 [7:54:54<17:03:28, 81.55s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:30<00:00,  3.65s/it]
Validation end
iteration 11200 : dice_score : 0.843730 hd95 : 6.458920 uncertainty : 0.024085
iteration 11201 : loss : 0.067182, loss_ce: 0.010554, loss_dice: 0.101305
iteration 11202 : loss : 0.037056, loss_ce: 0.028100, loss_dice: 0.039235
iteration 11203 : loss : 0.038286, loss_ce: 0.022687, loss_dice: 0.029713
iteration 11204 : loss : 0.026906, loss_ce: 0.025095, loss_dice: 0.020828
iteration 11205 : loss : 0.042147, loss_ce: 0.024853, loss_dice: 0.045564
iteration 11206 : loss : 0.034119, loss_ce: 0.011993, loss_dice: 0.033245
iteration 11207 : loss : 0.070944, loss_ce: 0.071777, loss_dice: 0.052506
iteration 11208 : loss : 0.055663, loss_ce: 0.015394, loss_dice: 0.075712
iteration 11209 : loss : 0.041367, loss_ce: 0.026013, loss_dice: 0.025364
iteration 11210 : loss : 0.043073, loss_ce: 0.016015, loss_dice: 0.054918
iteration 11211 : loss : 0.038173, loss_ce: 0.036262, loss_dice: 0.021917
iteration 11212 : loss : 0.026446, loss_ce: 0.023031, loss_dice: 0.020489
iteration 11213 : loss : 0.025596, loss_ce: 0.014909, loss_dice: 0.019184
iteration 11214 : loss : 0.041933, loss_ce: 0.041620, loss_dice: 0.035794
iteration 11215 : loss : 0.052905, loss_ce: 0.027255, loss_dice: 0.068681
iteration 11216 : loss : 0.061652, loss_ce: 0.062625, loss_dice: 0.050283
iteration 11217 : loss : 0.037222, loss_ce: 0.011194, loss_dice: 0.027353
iteration 11218 : loss : 0.038714, loss_ce: 0.027911, loss_dice: 0.035597
iteration 11219 : loss : 0.028790, loss_ce: 0.014792, loss_dice: 0.028090
iteration 11220 : loss : 0.032657, loss_ce: 0.019632, loss_dice: 0.030371
iteration 11221 : loss : 0.018512, loss_ce: 0.012273, loss_dice: 0.014025
iteration 11222 : loss : 0.066340, loss_ce: 0.005097, loss_dice: 0.029074
iteration 11223 : loss : 0.051368, loss_ce: 0.038637, loss_dice: 0.032652
iteration 11224 : loss : 0.034267, loss_ce: 0.017767, loss_dice: 0.023623

 37%|█████████▎               | 449/1201 [7:55:47<15:14:18, 72.95s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:30<00:00,  3.65s/it]
iteration 11226 : loss : 0.035625, loss_ce: 0.034619, loss_dice: 0.027529
iteration 11227 : loss : 0.029431, loss_ce: 0.016265, loss_dice: 0.030669
iteration 11228 : loss : 0.024735, loss_ce: 0.012984, loss_dice: 0.022610
iteration 11229 : loss : 0.026219, loss_ce: 0.017160, loss_dice: 0.026031
iteration 11230 : loss : 0.035082, loss_ce: 0.031163, loss_dice: 0.021768
iteration 11231 : loss : 0.025525, loss_ce: 0.018249, loss_dice: 0.023015
iteration 11232 : loss : 0.033291, loss_ce: 0.014603, loss_dice: 0.032793
iteration 11233 : loss : 0.033337, loss_ce: 0.011717, loss_dice: 0.042072
iteration 11234 : loss : 0.046801, loss_ce: 0.030602, loss_dice: 0.042954
iteration 11235 : loss : 0.024180, loss_ce: 0.007407, loss_dice: 0.030595
iteration 11236 : loss : 0.042005, loss_ce: 0.034818, loss_dice: 0.038312
iteration 11237 : loss : 0.090944, loss_ce: 0.057273, loss_dice: 0.115972
iteration 11238 : loss : 0.038973, loss_ce: 0.029642, loss_dice: 0.020558
iteration 11239 : loss : 0.062124, loss_ce: 0.023640, loss_dice: 0.085376
iteration 11240 : loss : 0.028332, loss_ce: 0.019688, loss_dice: 0.029399
iteration 11241 : loss : 0.035118, loss_ce: 0.012229, loss_dice: 0.044932
iteration 11242 : loss : 0.043707, loss_ce: 0.021943, loss_dice: 0.055901
iteration 11243 : loss : 0.160787, loss_ce: 0.055030, loss_dice: 0.241516
iteration 11244 : loss : 0.060857, loss_ce: 0.028264, loss_dice: 0.077135
iteration 11245 : loss : 0.039377, loss_ce: 0.038272, loss_dice: 0.020319
iteration 11246 : loss : 0.027317, loss_ce: 0.020372, loss_dice: 0.020374
iteration 11247 : loss : 0.110423, loss_ce: 0.062228, loss_dice: 0.149731
iteration 11248 : loss : 0.058043, loss_ce: 0.036509, loss_dice: 0.043275

 37%|█████████▎               | 450/1201 [7:56:39<13:54:00, 66.63s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:30<00:00,  3.65s/it]
iteration 11250 : loss : 0.034716, loss_ce: 0.030400, loss_dice: 0.030898
iteration 11251 : loss : 0.036018, loss_ce: 0.016265, loss_dice: 0.039356
iteration 11252 : loss : 0.083175, loss_ce: 0.029823, loss_dice: 0.127172
iteration 11253 : loss : 0.051223, loss_ce: 0.026520, loss_dice: 0.067796
iteration 11254 : loss : 0.063494, loss_ce: 0.068560, loss_dice: 0.026720
iteration 11255 : loss : 0.026207, loss_ce: 0.018408, loss_dice: 0.023757
iteration 11256 : loss : 0.022811, loss_ce: 0.013541, loss_dice: 0.023393
iteration 11257 : loss : 0.057219, loss_ce: 0.048844, loss_dice: 0.052813
iteration 11258 : loss : 0.042325, loss_ce: 0.017971, loss_dice: 0.025761
iteration 11259 : loss : 0.033238, loss_ce: 0.021008, loss_dice: 0.031179
iteration 11260 : loss : 0.021978, loss_ce: 0.015386, loss_dice: 0.018994
iteration 11261 : loss : 0.033793, loss_ce: 0.015504, loss_dice: 0.041193
iteration 11262 : loss : 0.039497, loss_ce: 0.038975, loss_dice: 0.030135
iteration 11263 : loss : 0.055309, loss_ce: 0.040767, loss_dice: 0.058392
iteration 11264 : loss : 0.030115, loss_ce: 0.018795, loss_dice: 0.028722
iteration 11265 : loss : 0.098764, loss_ce: 0.088095, loss_dice: 0.091795
iteration 11266 : loss : 0.040843, loss_ce: 0.012324, loss_dice: 0.049870
iteration 11267 : loss : 0.027258, loss_ce: 0.019500, loss_dice: 0.025966
iteration 11268 : loss : 0.058069, loss_ce: 0.006813, loss_dice: 0.027608
iteration 11269 : loss : 0.073814, loss_ce: 0.047482, loss_dice: 0.093095
iteration 11270 : loss : 0.029705, loss_ce: 0.014150, loss_dice: 0.027815
iteration 11271 : loss : 0.024451, loss_ce: 0.009708, loss_dice: 0.022597
iteration 11272 : loss : 0.039586, loss_ce: 0.021645, loss_dice: 0.017277
iteration 11273 : loss : 0.045588, loss_ce: 0.034097, loss_dice: 0.033772

 38%|█████████▍               | 451/1201 [7:57:31<12:57:41, 62.22s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:30<00:00,  3.65s/it]
iteration 11275 : loss : 0.038882, loss_ce: 0.023037, loss_dice: 0.020438
iteration 11276 : loss : 0.023918, loss_ce: 0.020147, loss_dice: 0.014438
iteration 11277 : loss : 0.022273, loss_ce: 0.014159, loss_dice: 0.020314
iteration 11278 : loss : 0.037735, loss_ce: 0.022513, loss_dice: 0.043586
iteration 11279 : loss : 0.049688, loss_ce: 0.009853, loss_dice: 0.067069
iteration 11280 : loss : 0.029831, loss_ce: 0.020756, loss_dice: 0.031071
iteration 11281 : loss : 0.035683, loss_ce: 0.027870, loss_dice: 0.028843
iteration 11282 : loss : 0.057545, loss_ce: 0.036016, loss_dice: 0.058493
iteration 11283 : loss : 0.034485, loss_ce: 0.009434, loss_dice: 0.045487
iteration 11284 : loss : 0.038978, loss_ce: 0.026405, loss_dice: 0.031138
iteration 11285 : loss : 0.033189, loss_ce: 0.024677, loss_dice: 0.020075
iteration 11286 : loss : 0.066526, loss_ce: 0.019647, loss_dice: 0.104835
iteration 11287 : loss : 0.058098, loss_ce: 0.061936, loss_dice: 0.042948
iteration 11288 : loss : 0.056748, loss_ce: 0.043294, loss_dice: 0.046284
iteration 11289 : loss : 0.039578, loss_ce: 0.028839, loss_dice: 0.033555
iteration 11290 : loss : 0.028086, loss_ce: 0.011676, loss_dice: 0.030558
iteration 11291 : loss : 0.047298, loss_ce: 0.049313, loss_dice: 0.021412
iteration 11292 : loss : 0.031193, loss_ce: 0.021963, loss_dice: 0.026167
iteration 11293 : loss : 0.046980, loss_ce: 0.046622, loss_dice: 0.029162
iteration 11294 : loss : 0.032526, loss_ce: 0.022216, loss_dice: 0.028232
iteration 11295 : loss : 0.030204, loss_ce: 0.018862, loss_dice: 0.025900
iteration 11296 : loss : 0.027457, loss_ce: 0.019030, loss_dice: 0.029752
iteration 11297 : loss : 0.044303, loss_ce: 0.039936, loss_dice: 0.032016
iteration 11298 : loss : 0.025593, loss_ce: 0.006807, loss_dice: 0.026298
iteration 11299 : loss : 0.035695, loss_ce: 0.011447, loss_dice: 0.037590

 38%|█████████▍               | 452/1201 [7:58:24<12:20:28, 59.32s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:30<00:00,  3.65s/it]
iteration 11301 : loss : 0.033202, loss_ce: 0.009022, loss_dice: 0.035889
iteration 11302 : loss : 0.036884, loss_ce: 0.020616, loss_dice: 0.037762
iteration 11303 : loss : 0.031214, loss_ce: 0.016023, loss_dice: 0.030180
iteration 11304 : loss : 0.037810, loss_ce: 0.033723, loss_dice: 0.024582
iteration 11305 : loss : 0.032698, loss_ce: 0.014548, loss_dice: 0.028585
iteration 11306 : loss : 0.051948, loss_ce: 0.057180, loss_dice: 0.032207
iteration 11307 : loss : 0.040648, loss_ce: 0.017611, loss_dice: 0.051725
iteration 11308 : loss : 0.040422, loss_ce: 0.040912, loss_dice: 0.026262
iteration 11309 : loss : 0.029997, loss_ce: 0.023693, loss_dice: 0.029949
iteration 11310 : loss : 0.033029, loss_ce: 0.017308, loss_dice: 0.036219
iteration 11311 : loss : 0.027856, loss_ce: 0.017903, loss_dice: 0.029501
iteration 11312 : loss : 0.038700, loss_ce: 0.031172, loss_dice: 0.036386
iteration 11313 : loss : 0.059797, loss_ce: 0.015544, loss_dice: 0.026617
iteration 11314 : loss : 0.043427, loss_ce: 0.044606, loss_dice: 0.030395
iteration 11315 : loss : 0.032016, loss_ce: 0.019480, loss_dice: 0.033046
